           0 ps U U U U U U U U UUU UUUUUUUUUU UUUUUU
  5388500000 ps 0 1 1 1 1 1 1 0 101 0001011010 000000
  5389000000 ps 0 1 1 1 1 1 0 0 101 0001011010 000000
  5389500000 ps 0 1 1 1 1 1 1 0 101 0001011010 000000
  5390000000 ps 0 1 1 1 1 1 0 0 101 0001011010 000000
  5390500000 ps 0 1 1 1 1 1 1 0 101 0001011010 000000
  5391000000 ps 0 1 1 1 1 1 0 0 101 0001011010 000000
  5391500000 ps 0 1 1 1 1 1 1 0 101 0001011010 000000
  5392000000 ps 0 1 1 1 1 1 0 0 101 0001011010 000000
  5392500000 ps 0 1 1 1 1 1 1 0 101 0001011010 000000
  5393000000 ps 0 1 1 1 1 1 0 0 101 0001011010 000000
  5393500000 ps 0 1 1 1 1 1 1 0 101 0001011010 000000
  5394000000 ps 0 1 1 1 1 1 0 0 101 0001011010 000000
  5394500000 ps 0 1 1 1 1 1 1 0 101 0001011010 000000
  5395000000 ps 0 1 1 1 1 1 0 0 101 0001011010 000000
  5395500000 ps 0 1 1 1 1 1 1 0 101 0001011010 000000
  5396000000 ps 0 1 1 1 1 1 0 0 101 0001011010 000000
  5396500000 ps 0 1 1 1 1 1 1 0 101 0001011010 000000
  5397000000 ps 0 1 1 1 1 1 0 0 101 0001011010 000000
  5397500000 ps 0 1 1 1 1 1 1 0 101 0001011010 000000
  5398000000 ps 0 1 1 1 1 1 0 0 101 0001011010 000000
  5398500000 ps 0 1 1 1 1 1 1 0 101 0001011010 000000
  5399000000 ps 0 1 1 1 1 1 0 0 101 0001011010 000000
  5399500000 ps 0 1 1 1 1 1 1 0 101 0001011010 000000
  5400000000 ps 0 0 1 1 1 1 0 0 101 0001011010 000000
  5400500000 ps 0 0 1 1 1 1 1 0 101 0001011010 000000
  5401000000 ps 0 0 1 1 1 1 0 0 101 0001011010 000000
  5401500000 ps 0 0 1 1 1 1 1 0 101 0001011010 000000
  5402000000 ps 0 0 1 1 1 1 0 0 101 0001011010 000000
  5402500000 ps 0 0 1 1 1 1 1 0 101 0001011010 000000
  5403000000 ps 0 0 1 1 1 1 0 0 101 0001011010 000000
  5403500000 ps 0 0 1 1 1 1 1 0 101 0001011010 000000
  5404000000 ps 0 0 1 1 1 1 0 0 101 0001011010 000000
  5404500000 ps 0 0 1 1 1 1 1 0 101 0001011010 000000
  5405000000 ps 0 0 1 1 1 1 0 0 101 0001011010 000000
  5405500000 ps 0 0 1 1 1 1 1 0 101 0001011010 000000
  5406000000 ps 0 0 1 1 1 1 0 0 101 0001011010 000000
  5406500000 ps 0 0 1 1 1 1 1 0 101 0001011010 000000
  5407000000 ps 0 0 1 1 1 1 0 0 101 0001011010 000000
  5407500000 ps 0 0 1 1 1 1 1 0 101 0001011010 000000
  5408000000 ps 0 0 1 1 1 1 0 0 101 0001011010 000000
  5408500000 ps 0 0 1 1 1 1 1 0 101 0001011010 000000
  5409000000 ps 0 0 1 1 1 1 0 0 101 0001011010 000000
  5409500000 ps 0 0 1 1 1 1 1 0 101 0001011010 000000
  5410000000 ps 0 0 1 1 1 1 0 0 101 0001011010 000000
  5410500000 ps 0 0 1 1 1 1 1 0 101 0001011010 000000
  5411000000 ps 0 0 1 1 1 1 0 0 101 0001011010 000000
  5411500000 ps 0 0 1 1 1 1 1 0 101 0001011010 000000
  5412000000 ps 0 0 1 1 1 1 0 0 101 0001011010 000000
  5412500000 ps 0 0 1 1 1 1 1 0 101 0001011010 000000
  5413000000 ps 0 0 1 1 1 1 0 0 101 0001011010 000000
  5413500000 ps 0 0 1 1 1 1 1 0 101 0001011010 000000
  5414000000 ps 0 0 1 1 1 1 0 0 101 0001011010 000000
  5414500000 ps 0 0 1 1 1 1 1 0 101 0001011010 000000
  5415000000 ps 0 0 1 1 1 1 0 0 101 0001011010 000000
  5415500000 ps 0 0 1 1 1 1 1 0 101 0001011010 000000
  5416000000 ps 0 0 1 1 1 1 0 0 101 0001011010 000000
  5416500000 ps 0 0 1 1 1 1 1 0 101 0001011010 000000
  5417000000 ps 0 0 1 1 1 1 0 0 101 0001011010 000000
  5417500000 ps 0 0 1 1 1 1 1 0 101 0001011010 000000
  5418000000 ps 0 0 1 1 1 1 0 0 101 0001011010 000000
  5418500000 ps 0 0 1 1 1 1 1 0 101 0001011010 000000
  5419000000 ps 0 0 1 1 1 1 0 0 101 0001011010 000000
  5419500000 ps 0 0 1 1 1 1 1 0 101 0001011010 000000
  5420000000 ps 0 0 1 1 1 1 0 0 101 0001011010 000000
  5420500000 ps 0 0 1 1 1 1 1 0 101 0001011010 000000
  5421000000 ps 0 0 1 1 1 1 0 0 101 0001011010 000000
  5421500000 ps 0 0 1 1 1 1 1 0 101 0001011010 000000
  5422000000 ps 0 0 1 1 1 1 0 0 101 0001011010 000000
  5422500000 ps 0 0 1 1 1 1 1 0 101 0001011010 000000
  5423000000 ps 0 0 1 1 1 1 0 0 101 0001011010 000000
  5423500000 ps 0 0 1 1 1 1 1 0 101 0001011010 000000
  5424000000 ps 0 0 1 1 1 1 0 0 101 0001011010 000000
  5424500000 ps 0 0 1 1 1 1 1 0 101 0001011010 000000
  5425000000 ps 0 0 1 1 1 1 0 0 101 0001011010 000000
  5425500000 ps 0 0 1 1 1 1 1 0 101 0001011010 000000
  5426000000 ps 0 0 1 1 1 1 0 0 101 0001011010 000000
  5426500000 ps 0 0 1 1 1 1 1 0 101 0001011010 000000
  5427000000 ps 0 0 1 1 1 1 0 0 101 0001011010 000000
  5427500000 ps 0 0 1 1 1 1 1 0 101 0001011010 000000
  5428000000 ps 0 0 1 1 1 1 0 0 101 0001011010 000000
  5428500000 ps 0 0 1 1 1 1 1 0 101 0001011010 000000
  5429000000 ps 0 0 1 1 1 1 0 0 101 0001011010 000000
  5429500000 ps 0 0 1 1 1 1 1 0 101 0001011010 000000
  5430000000 ps 0 0 1 1 1 0 0 0 101 0001011010 000000
  5430500000 ps 0 0 1 1 1 0 1 0 101 0001011010 000000
  5431000000 ps 0 0 1 1 1 0 0 0 101 0001011010 000000
  5431500000 ps 0 0 1 1 1 0 1 0 101 0001011010 000000
  5432000000 ps 0 0 1 1 1 0 0 0 101 0001011010 000000
  5432500000 ps 0 0 1 1 1 0 1 0 101 0001011010 000000
  5433000000 ps 0 0 1 1 1 0 0 0 101 0001011010 000000
  5433500000 ps 0 0 1 1 1 0 1 0 101 0001011010 000000
  5434000000 ps 0 0 1 1 1 0 0 0 101 0001011010 000000
  5434500000 ps 0 0 1 1 1 0 1 0 101 0001011010 000000
  5435000000 ps 0 0 1 1 1 0 0 0 101 0001011010 000000
  5435500000 ps 0 0 1 1 1 0 1 0 101 0001011010 000000
  5436000000 ps 0 0 1 1 1 0 0 0 101 0001011010 000000
  5436500000 ps 0 0 1 1 1 0 1 0 101 0001011010 000000
  5437000000 ps 0 0 1 1 1 0 0 0 101 0001011010 000000
  5437500000 ps 0 0 1 1 1 0 1 0 101 0001011010 000000
  5438000000 ps 0 0 1 1 1 0 0 0 101 0001011010 000000
  5438500000 ps 0 0 1 1 1 0 1 0 101 0001011010 000000
  5439000000 ps 0 0 1 1 1 0 0 0 101 0001011010 000000
  5439500000 ps 0 0 1 1 1 0 1 0 101 0001011010 000000
  5440000000 ps 0 0 1 1 1 0 0 0 101 0001011010 000000
  5440500000 ps 0 0 1 1 1 0 1 0 101 0001011010 000000
  5441000000 ps 0 0 1 1 1 0 0 0 101 0001011010 000000
  5441500000 ps 0 0 1 1 1 0 1 0 101 0001011010 000000
  5442000000 ps 0 0 1 1 1 0 0 0 101 0001011010 000000
  5442500000 ps 0 0 1 1 1 0 1 0 101 0001011010 000000
  5443000000 ps 0 0 1 1 1 0 0 0 101 0001011010 000000
  5443500000 ps 0 0 1 1 1 0 1 0 101 0001011010 000000
  5444000000 ps 0 0 1 1 1 0 0 0 101 0001011010 000000
  5444500000 ps 0 0 1 1 1 0 1 0 101 0001011010 000000
  5445000000 ps 0 0 1 1 1 0 0 0 101 0001011010 000000
  5445500000 ps 0 0 1 1 1 0 1 0 101 0001011010 000000
  5446000000 ps 0 0 1 1 1 0 0 0 101 0001011010 000000
  5446500000 ps 0 0 1 1 1 0 1 0 101 0001011010 000000
  5447000000 ps 0 0 1 1 1 0 0 0 101 0001011010 000000
  5447500000 ps 0 0 1 1 1 0 1 0 101 0001011010 000000
  5448000000 ps 0 0 1 1 1 0 0 0 101 0001011010 000000
  5448500000 ps 0 0 1 1 1 0 1 0 101 0001011010 000000
  5449000000 ps 0 0 1 1 1 0 0 0 101 0001011010 000000
  5449500000 ps 0 0 1 1 1 0 1 0 101 0001011010 000000
  5450000000 ps 0 1 1 1 1 0 0 0 101 0001011010 000000
  5450008066 ps 0 1 1 1 1 0 0 1 101 0001011010 000000
  5450500000 ps 0 1 1 1 1 0 1 1 101 0001011010 000000
  5450506632 ps 0 1 1 1 1 0 1 1 101 0001011000 000000
  5450507057 ps 0 1 1 1 1 0 1 1 101 0001011001 000000
  5451000000 ps 0 1 1 1 1 0 0 1 101 0001011001 000000
  5451500000 ps 0 1 1 1 1 0 1 1 101 0001011001 000000
  5451507057 ps 0 1 1 1 1 0 1 1 101 0001011000 000000
  5452000000 ps 0 1 1 1 1 0 0 1 101 0001011000 000000
  5452500000 ps 0 1 1 1 1 0 1 1 101 0001011000 000000
  5452506632 ps 0 1 1 1 1 0 1 1 101 0001011010 000000
  5452506703 ps 0 1 1 1 1 0 1 1 101 0001010010 000000
  5452507027 ps 0 1 1 1 1 0 1 1 101 0001010110 000000
  5452507057 ps 0 1 1 1 1 0 1 1 101 0001010111 000000
  5453000000 ps 0 1 1 1 1 0 0 1 101 0001010111 000000
  5453500000 ps 0 1 1 1 1 0 1 1 101 0001010111 000000
  5453507057 ps 0 1 1 1 1 0 1 1 101 0001010110 000000
  5454000000 ps 0 1 1 1 1 0 0 1 101 0001010110 000000
  5454500000 ps 0 1 1 1 1 0 1 1 101 0001010110 000000
  5454506632 ps 0 1 1 1 1 0 1 1 101 0001010100 000000
  5454507057 ps 0 1 1 1 1 0 1 1 101 0001010101 000000
  5455000000 ps 0 1 1 1 1 0 0 1 101 0001010101 000000
  5455500000 ps 0 1 1 1 1 0 1 1 101 0001010101 000000
  5455507057 ps 0 1 1 1 1 0 1 1 101 0001010100 000000
  5456000000 ps 0 1 1 1 1 0 0 1 101 0001010100 000000
  5456500000 ps 0 1 1 1 1 0 1 1 101 0001010100 000000
  5456506632 ps 0 1 1 1 1 0 1 1 101 0001010110 000000
  5456507027 ps 0 1 1 1 1 0 1 1 101 0001010010 000000
  5456507057 ps 0 1 1 1 1 0 1 1 101 0001010011 000000
  5457000000 ps 0 1 1 1 1 0 0 1 101 0001010011 000000
  5457500000 ps 0 1 1 1 1 0 1 1 101 0001010011 000000
  5457507057 ps 0 1 1 1 1 0 1 1 101 0001010010 000000
  5458000000 ps 0 1 1 1 1 0 0 1 101 0001010010 000000
  5458500000 ps 0 1 1 1 1 0 1 1 101 0001010010 000000
  5458506632 ps 0 1 1 1 1 0 1 1 101 0001010000 000000
  5458507057 ps 0 1 1 1 1 0 1 1 101 0001010001 000000
  5459000000 ps 0 1 1 1 1 0 0 1 101 0001010001 000000
  5459500000 ps 0 1 1 1 1 0 1 1 101 0001010001 000000
  5459507057 ps 0 1 1 1 1 0 1 1 101 0001010000 000000
  5460000000 ps 0 1 1 1 1 0 0 1 101 0001010000 000000
  5460500000 ps 0 1 1 1 1 0 1 1 101 0001010000 000000
  5460506632 ps 0 1 1 1 1 0 1 1 101 0001010010 000000
  5460506686 ps 0 1 1 1 1 0 1 1 101 0001000010 000000
  5460506703 ps 0 1 1 1 1 0 1 1 101 0001001010 000000
  5460507027 ps 0 1 1 1 1 0 1 1 101 0001001110 000000
  5460507057 ps 0 1 1 1 1 0 1 1 101 0001001111 000000
  5461000000 ps 0 1 1 1 1 0 0 1 101 0001001111 000000
  5461500000 ps 0 1 1 1 1 0 1 1 101 0001001111 000000
  5461507057 ps 0 1 1 1 1 0 1 1 101 0001001110 000000
  5462000000 ps 0 1 1 1 1 0 0 1 101 0001001110 000000
  5462500000 ps 0 1 1 1 1 0 1 1 101 0001001110 000000
  5462506632 ps 0 1 1 1 1 0 1 1 101 0001001100 000000
  5462507057 ps 0 1 1 1 1 0 1 1 101 0001001101 000000
  5463000000 ps 0 1 1 1 1 0 0 1 101 0001001101 000000
  5463500000 ps 0 1 1 1 1 0 1 1 101 0001001101 000000
  5463507057 ps 0 1 1 1 1 0 1 1 101 0001001100 000000
  5464000000 ps 0 1 1 1 1 0 0 1 101 0001001100 000000
  5464500000 ps 0 1 1 1 1 0 1 1 101 0001001100 000000
  5464506632 ps 0 1 1 1 1 0 1 1 101 0001001110 000000
  5464507027 ps 0 1 1 1 1 0 1 1 101 0001001010 000000
  5464507057 ps 0 1 1 1 1 0 1 1 101 0001001011 000000
  5465000000 ps 0 1 1 1 1 0 0 1 101 0001001011 000000
  5465500000 ps 0 1 1 1 1 0 1 1 101 0001001011 000000
  5465507057 ps 0 1 1 1 1 0 1 1 101 0001001010 000000
  5466000000 ps 0 1 1 1 1 0 0 1 101 0001001010 000000
  5466500000 ps 0 1 1 1 1 0 1 1 101 0001001010 000000
  5466506632 ps 0 1 1 1 1 0 1 1 101 0001001000 000000
  5466507057 ps 0 1 1 1 1 0 1 1 101 0001001001 000000
  5467000000 ps 0 1 1 1 1 0 0 1 101 0001001001 000000
  5467500000 ps 0 1 1 1 1 0 1 1 101 0001001001 000000
  5467507057 ps 0 1 1 1 1 0 1 1 101 0001001000 000000
  5468000000 ps 0 1 1 1 1 0 0 1 101 0001001000 000000
  5468500000 ps 0 1 1 1 1 0 1 1 101 0001001000 000000
  5468506632 ps 0 1 1 1 1 0 1 1 101 0001001010 000000
  5468506703 ps 0 1 1 1 1 0 1 1 101 0001000010 000000
  5468507027 ps 0 1 1 1 1 0 1 1 101 0001000110 000000
  5468507057 ps 0 1 1 1 1 0 1 1 101 0001000111 000000
  5469000000 ps 0 1 1 1 1 0 0 1 101 0001000111 000000
  5469500000 ps 0 1 1 1 1 0 1 1 101 0001000111 000000
  5469507057 ps 0 1 1 1 1 0 1 1 101 0001000110 000000
  5470000000 ps 0 1 1 1 1 1 0 1 101 0001000110 000000
  5470500000 ps 0 1 1 1 1 1 1 1 101 0001000110 000000
  5470506632 ps 0 1 1 1 1 1 1 1 101 0001000100 000000
  5470507057 ps 0 1 1 1 1 1 1 1 101 0001000101 000000
  5471000000 ps 0 1 1 1 1 1 0 1 101 0001000101 000000
  5471500000 ps 0 1 1 1 1 1 1 1 101 0001000101 000000
  5471507057 ps 0 1 1 1 1 1 1 1 101 0001000100 000000
  5472000000 ps 0 1 1 1 1 1 0 1 101 0001000100 000000
  5472500000 ps 0 1 1 1 1 1 1 1 101 0001000100 000000
  5472506632 ps 0 1 1 1 1 1 1 1 101 0001000110 000000
  5472507027 ps 0 1 1 1 1 1 1 1 101 0001000010 000000
  5472507057 ps 0 1 1 1 1 1 1 1 101 0001000011 000000
  5473000000 ps 0 1 1 1 1 1 0 1 101 0001000011 000000
  5473500000 ps 0 1 1 1 1 1 1 1 101 0001000011 000000
  5473507057 ps 0 1 1 1 1 1 1 1 101 0001000010 000000
  5474000000 ps 0 1 1 1 1 1 0 1 101 0001000010 000000
  5474500000 ps 0 1 1 1 1 1 1 1 101 0001000010 000000
  5474506632 ps 0 1 1 1 1 1 1 1 101 0001000000 000000
  5474507057 ps 0 1 1 1 1 1 1 1 101 0001000001 000000
  5475000000 ps 0 1 1 1 1 1 0 1 101 0001000001 000000
  5475500000 ps 0 1 1 1 1 1 1 1 101 0001000001 000000
  5475507057 ps 0 1 1 1 1 1 1 1 101 0001000000 000000
  5476000000 ps 0 1 1 1 1 1 0 1 101 0001000000 000000
  5476500000 ps 0 1 1 1 1 1 1 1 101 0001000000 000000
  5476506632 ps 0 1 1 1 1 1 1 1 101 0001000010 000000
  5476506686 ps 0 1 1 1 1 1 1 1 101 0001010010 000000
  5476506703 ps 0 1 1 1 1 1 1 1 101 0001011010 000000
  5476506817 ps 0 1 1 1 1 1 1 1 101 0000011010 000000
  5476506888 ps 0 1 1 1 1 1 1 1 101 0000111010 000000
  5476507027 ps 0 1 1 1 1 1 1 1 101 0000111110 000000
  5476507057 ps 0 1 1 1 1 1 1 1 101 0000111111 000000
  5477000000 ps 0 1 1 1 1 1 0 1 101 0000111111 000000
  5477500000 ps 0 1 1 1 1 1 1 1 101 0000111111 000000
  5477507057 ps 0 1 1 1 1 1 1 1 101 0000111110 000000
  5478000000 ps 0 1 1 1 1 1 0 1 101 0000111110 000000
  5478500000 ps 0 1 1 1 1 1 1 1 101 0000111110 000000
  5478506632 ps 0 1 1 1 1 1 1 1 101 0000111100 000000
  5478507057 ps 0 1 1 1 1 1 1 1 101 0000111101 000000
  5479000000 ps 0 1 1 1 1 1 0 1 101 0000111101 000000
  5479500000 ps 0 1 1 1 1 1 1 1 101 0000111101 000000
  5479507057 ps 0 1 1 1 1 1 1 1 101 0000111100 000000
  5480000000 ps 0 1 1 1 1 1 0 1 101 0000111100 000000
  5480500000 ps 0 1 1 1 1 1 1 1 101 0000111100 000000
  5480506632 ps 0 1 1 1 1 1 1 1 101 0000111110 000000
  5480507027 ps 0 1 1 1 1 1 1 1 101 0000111010 000000
  5480507057 ps 0 1 1 1 1 1 1 1 101 0000111011 000000
  5481000000 ps 0 1 1 1 1 1 0 1 101 0000111011 000000
  5481500000 ps 0 1 1 1 1 1 1 1 101 0000111011 000000
  5481507057 ps 0 1 1 1 1 1 1 1 101 0000111010 000000
  5482000000 ps 0 1 1 1 1 1 0 1 101 0000111010 000000
  5482500000 ps 0 1 1 1 1 1 1 1 101 0000111010 000000
  5482506632 ps 0 1 1 1 1 1 1 1 101 0000111000 000000
  5482507057 ps 0 1 1 1 1 1 1 1 101 0000111001 000000
  5483000000 ps 0 1 1 1 1 1 0 1 101 0000111001 000000
  5483500000 ps 0 1 1 1 1 1 1 1 101 0000111001 000000
  5483507057 ps 0 1 1 1 1 1 1 1 101 0000111000 000000
  5484000000 ps 0 1 1 1 1 1 0 1 101 0000111000 000000
  5484500000 ps 0 1 1 1 1 1 1 1 101 0000111000 000000
  5484506632 ps 0 1 1 1 1 1 1 1 101 0000111010 000000
  5484506703 ps 0 1 1 1 1 1 1 1 101 0000110010 000000
  5484507027 ps 0 1 1 1 1 1 1 1 101 0000110110 000000
  5484507057 ps 0 1 1 1 1 1 1 1 101 0000110111 000000
  5485000000 ps 0 1 1 1 1 1 0 1 101 0000110111 000000
  5485500000 ps 0 1 1 1 1 1 1 1 101 0000110111 000000
  5485507057 ps 0 1 1 1 1 1 1 1 101 0000110110 000000
  5486000000 ps 0 1 1 1 1 1 0 1 101 0000110110 000000
  5486500000 ps 0 1 1 1 1 1 1 1 101 0000110110 000000
  5486506632 ps 0 1 1 1 1 1 1 1 101 0000110100 000000
  5486507057 ps 0 1 1 1 1 1 1 1 101 0000110101 000000
  5487000000 ps 0 1 1 1 1 1 0 1 101 0000110101 000000
  5487500000 ps 0 1 1 1 1 1 1 1 101 0000110101 000000
  5487507057 ps 0 1 1 1 1 1 1 1 101 0000110100 000000
  5488000000 ps 0 1 1 1 1 1 0 1 101 0000110100 000000
  5488500000 ps 0 1 1 1 1 1 1 1 101 0000110100 000000
  5488506632 ps 0 1 1 1 1 1 1 1 101 0000110110 000000
  5488507027 ps 0 1 1 1 1 1 1 1 101 0000110010 000000
  5488507057 ps 0 1 1 1 1 1 1 1 101 0000110011 000000
  5489000000 ps 0 1 1 1 1 1 0 1 101 0000110011 000000
  5489500000 ps 0 1 1 1 1 1 1 1 101 0000110011 000000
  5489507057 ps 0 1 1 1 1 1 1 1 101 0000110010 000000
  5490000000 ps 0 1 1 1 1 1 0 1 101 0000110010 000000
  5490500000 ps 0 1 1 1 1 1 1 1 101 0000110010 000000
  5490506632 ps 0 1 1 1 1 1 1 1 101 0000110000 000000
  5490507057 ps 0 1 1 1 1 1 1 1 101 0000110001 000000
  5491000000 ps 0 1 1 1 1 1 0 1 101 0000110001 000000
  5491500000 ps 0 1 1 1 1 1 1 1 101 0000110001 000000
  5491507057 ps 0 1 1 1 1 1 1 1 101 0000110000 000000
  5492000000 ps 0 1 1 1 1 1 0 1 101 0000110000 000000
  5492500000 ps 0 1 1 1 1 1 1 1 101 0000110000 000000
  5492506632 ps 0 1 1 1 1 1 1 1 101 0000110010 000000
  5492506686 ps 0 1 1 1 1 1 1 1 101 0000100010 000000
  5492506703 ps 0 1 1 1 1 1 1 1 101 0000101010 000000
  5492507027 ps 0 1 1 1 1 1 1 1 101 0000101110 000000
  5492507057 ps 0 1 1 1 1 1 1 1 101 0000101111 000000
  5493000000 ps 0 1 1 1 1 1 0 1 101 0000101111 000000
  5493500000 ps 0 1 1 1 1 1 1 1 101 0000101111 000000
  5493507057 ps 0 1 1 1 1 1 1 1 101 0000101110 000000
  5494000000 ps 0 1 1 1 1 1 0 1 101 0000101110 000000
  5494500000 ps 0 1 1 1 1 1 1 1 101 0000101110 000000
  5494506632 ps 0 1 1 1 1 1 1 1 101 0000101100 000000
  5494507057 ps 0 1 1 1 1 1 1 1 101 0000101101 000000
  5495000000 ps 0 1 1 1 1 1 0 1 101 0000101101 000000
  5495500000 ps 0 1 1 1 1 1 1 1 101 0000101101 000000
  5495507057 ps 0 1 1 1 1 1 1 1 101 0000101100 000000
  5496000000 ps 0 1 1 1 1 1 0 1 101 0000101100 000000
  5496500000 ps 0 1 1 1 1 1 1 1 101 0000101100 000000
  5496506632 ps 0 1 1 1 1 1 1 1 101 0000101110 000000
  5496507027 ps 0 1 1 1 1 1 1 1 101 0000101010 000000
  5496507057 ps 0 1 1 1 1 1 1 1 101 0000101011 000000
  5497000000 ps 0 1 1 1 1 1 0 1 101 0000101011 000000
  5497500000 ps 0 1 1 1 1 1 1 1 101 0000101011 000000
  5497507057 ps 0 1 1 1 1 1 1 1 101 0000101010 000000
  5498000000 ps 0 1 1 1 1 1 0 1 101 0000101010 000000
  5498500000 ps 0 1 1 1 1 1 1 1 101 0000101010 000000
  5498506632 ps 0 1 1 1 1 1 1 1 101 0000101000 000000
  5498507057 ps 0 1 1 1 1 1 1 1 101 0000101001 000000
  5499000000 ps 0 1 1 1 1 1 0 1 101 0000101001 000000
  5499500000 ps 0 1 1 1 1 1 1 1 101 0000101001 000000
  5499507057 ps 0 1 1 1 1 1 1 1 101 0000101000 000000
  5500000000 ps 0 0 1 1 1 1 0 1 101 0000101000 000000
  5500500000 ps 0 0 1 1 1 1 1 1 101 0000101000 000000
  5500506632 ps 0 0 1 1 1 1 1 1 101 0000101010 000000
  5500506703 ps 0 0 1 1 1 1 1 1 101 0000100010 000000
  5500507027 ps 0 0 1 1 1 1 1 1 101 0000100110 000000
  5500507057 ps 0 0 1 1 1 1 1 1 101 0000100111 000000
  5501000000 ps 0 0 1 1 1 1 0 1 101 0000100111 000000
  5501500000 ps 0 0 1 1 1 1 1 1 101 0000100111 000000
  5501507057 ps 0 0 1 1 1 1 1 1 101 0000100110 000000
  5502000000 ps 0 0 1 1 1 1 0 1 101 0000100110 000000
  5502500000 ps 0 0 1 1 1 1 1 1 101 0000100110 000000
  5502506632 ps 0 0 1 1 1 1 1 1 101 0000100100 000000
  5502507057 ps 0 0 1 1 1 1 1 1 101 0000100101 000000
  5503000000 ps 0 0 1 1 1 1 0 1 101 0000100101 000000
  5503500000 ps 0 0 1 1 1 1 1 1 101 0000100101 000000
  5503507057 ps 0 0 1 1 1 1 1 1 101 0000100100 000000
  5504000000 ps 0 0 1 1 1 1 0 1 101 0000100100 000000
  5504500000 ps 0 0 1 1 1 1 1 1 101 0000100100 000000
  5504506632 ps 0 0 1 1 1 1 1 1 101 0000100110 000000
  5504507027 ps 0 0 1 1 1 1 1 1 101 0000100010 000000
  5504507057 ps 0 0 1 1 1 1 1 1 101 0000100011 000000
  5505000000 ps 0 0 1 1 1 1 0 1 101 0000100011 000000
  5505500000 ps 0 0 1 1 1 1 1 1 101 0000100011 000000
  5505507057 ps 0 0 1 1 1 1 1 1 101 0000100010 000000
  5506000000 ps 0 0 1 1 1 1 0 1 101 0000100010 000000
  5506500000 ps 0 0 1 1 1 1 1 1 101 0000100010 000000
  5506506632 ps 0 0 1 1 1 1 1 1 101 0000100000 000000
  5506507057 ps 0 0 1 1 1 1 1 1 101 0000100001 000000
  5507000000 ps 0 0 1 1 1 1 0 1 101 0000100001 000000
  5507500000 ps 0 0 1 1 1 1 1 1 101 0000100001 000000
  5507507057 ps 0 0 1 1 1 1 1 1 101 0000100000 000000
  5508000000 ps 0 0 1 1 1 1 0 1 101 0000100000 000000
  5508500000 ps 0 0 1 1 1 1 1 1 101 0000100000 000000
  5508506632 ps 0 0 1 1 1 1 1 1 101 0000100010 000000
  5508506686 ps 0 0 1 1 1 1 1 1 101 0000110010 000000
  5508506703 ps 0 0 1 1 1 1 1 1 101 0000111010 000000
  5508506888 ps 0 0 1 1 1 1 1 1 101 0000011010 000000
  5508507027 ps 0 0 1 1 1 1 1 1 101 0000011110 000000
  5508507057 ps 0 0 1 1 1 1 1 1 101 0000011111 000000
  5509000000 ps 0 0 1 1 1 1 0 1 101 0000011111 000000
  5509500000 ps 0 0 1 1 1 1 1 1 101 0000011111 000000
  5509507057 ps 0 0 1 1 1 1 1 1 101 0000011110 000000
  5510000000 ps 1 0 1 1 1 1 0 1 101 0000011110 000000
  5510008517 ps 1 0 1 1 1 1 0 1 101 0001011110 000000
  5510008931 ps 1 0 1 1 1 1 0 1 101 0001011010 000000
  5510500000 ps 1 0 1 1 1 1 1 1 101 0001011010 000000
  5511000000 ps 1 0 1 1 1 1 0 1 101 0001011010 000000
  5511500000 ps 1 0 1 1 1 1 1 1 101 0001011010 000000
  5512000000 ps 1 0 1 1 1 1 0 1 101 0001011010 000000
  5512500000 ps 1 0 1 1 1 1 1 1 101 0001011010 000000
  5513000000 ps 1 0 1 1 1 1 0 1 101 0001011010 000000
  5513500000 ps 1 0 1 1 1 1 1 1 101 0001011010 000000
  5514000000 ps 1 0 1 1 1 1 0 1 101 0001011010 000000
  5514500000 ps 1 0 1 1 1 1 1 1 101 0001011010 000000
  5515000000 ps 1 0 1 1 1 1 0 1 101 0001011010 000000
  5515500000 ps 1 0 1 1 1 1 1 1 101 0001011010 000000
  5516000000 ps 1 0 1 1 1 1 0 1 101 0001011010 000000
  5516500000 ps 1 0 1 1 1 1 1 1 101 0001011010 000000
  5517000000 ps 1 0 1 1 1 1 0 1 101 0001011010 000000
  5517500000 ps 1 0 1 1 1 1 1 1 101 0001011010 000000
  5518000000 ps 1 0 1 1 1 1 0 1 101 0001011010 000000
  5518500000 ps 1 0 1 1 1 1 1 1 101 0001011010 000000
  5519000000 ps 1 0 1 1 1 1 0 1 101 0001011010 000000
  5519500000 ps 1 0 1 1 1 1 1 1 101 0001011010 000000
  5520000000 ps 1 0 1 1 1 1 0 1 101 0001011010 000000
  5520500000 ps 1 0 1 1 1 1 1 1 101 0001011010 000000
  5521000000 ps 1 0 1 1 1 1 0 1 101 0001011010 000000
  5521500000 ps 1 0 1 1 1 1 1 1 101 0001011010 000000
  5522000000 ps 1 0 1 1 1 1 0 1 101 0001011010 000000
  5522500000 ps 1 0 1 1 1 1 1 1 101 0001011010 000000
  5523000000 ps 1 0 1 1 1 1 0 1 101 0001011010 000000
  5523500000 ps 1 0 1 1 1 1 1 1 101 0001011010 000000
  5524000000 ps 1 0 1 1 1 1 0 1 101 0001011010 000000
  5524500000 ps 1 0 1 1 1 1 1 1 101 0001011010 000000
  5525000000 ps 1 0 1 1 1 1 0 1 101 0001011010 000000
  5525500000 ps 1 0 1 1 1 1 1 1 101 0001011010 000000
  5526000000 ps 1 0 1 1 1 1 0 1 101 0001011010 000000
